loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1253,3,Graduate,Yes,706730,369953,20,608,2880490,540583,21229575,11975464,Rejected
1254,0,Graduate,No,539975,502022,8,848,1768006,514168,9839199,11154851,Approved
1255,5,Graduate,No,941591,235530,17,789,762901,659295,1481963,6543905,Rejected
1256,5,Not Graduate,Yes,446230,490932,13,805,1220504,340114,18055346,14686368,Approved
1257,1,Graduate,No,533855,156536,11,573,649206,577494,23430181,11820471,Rejected
1258,5,Not Graduate,Yes,1008236,253374,9,861,1754301,506638,3818364,7064708,Rejected
1259,0,Not Graduate,Yes,541411,496978,6,739,1583956,665289,19412420,11195889,Approved
1260,0,Not Graduate,Yes,1112291,156557,20,870,1604776,175901,28698505,9471154,Approved
1261,4,Graduate,No,450211,115256,12,861,1675020,587740,5886587,9992789,Rejected
1262,1,Not Graduate,Yes,608125,323066,7,643,1540916,90202,37035885,12278058,Rejected
1263,5,Graduate,Yes,562826,206722,16,723,2722348,261513,29491449,1095343,Rejected
1264,5,Graduate,Yes,1050986,389967,6,717,1901843,66041,6538537,7566596,Approved
1265,5,Graduate,No,1060697,121847,15,630,1959566,513830,1853245,13863449,Approved
1266,1,Graduate,Yes,726879,189979,13,553,516183,70091,18322038,6735678,Approved
1267,5,Graduate,Yes,808163,105201,17,763,1147183,199715,5726818,14910324,Approved
1268,3,Not Graduate,Yes,927418,304139,13,896,339355,371580,18029641,3801386,Approved
1269,4,Not Graduate,Yes,937102,145532,7,895,2014600,789743,17810384,12739425,Rejected
1270,4,Graduate,No,997904,394314,12,699,1278385,254201,29607555,6265849,Rejected
1271,0,Graduate,Yes,677157,181023,18,878,1139953,179850,34290726,9154006,Rejected
1272,1,Graduate,Yes,1084297,130179,9,894,1234206,61384,27642986,14535737,Approved
1273,0,Graduate,Yes,323254,577762,9,736,2159797,203883,6901668,340801,Rejected
1274,3,Not Graduate,Yes,805203,283282,7,895,443670,202923,17228703,88531,Approved
1275,1,Graduate,No,1193030,286717,16,712,2182827,133154,13175094,8687210,Approved
1276,4,Not Graduate,No,519129,541647,7,708,1119296,739452,19612744,5197466,Rejected
1277,2,Not Graduate,No,405591,252464,12,800,1088778,326813,12687241,6620602,Approved
1278,3,Graduate,No,881936,439394,13,773,734181,431053,15937359,3539889,Approved
1279,0,Not Graduate,No,326226,426503,17,786,2640372,462052,17004689,8098112,Rejected
1280,0,Graduate,No,419110,484614,17,817,1020962,403209,16841376,7865030,Rejected
1281,5,Graduate,No,1160510,562625,16,892,1763964,735359,16081721,8980273,Approved
1282,5,Graduate,Yes,620260,529737,20,677,1778139,474167,2871877,10728124,Rejected
1283,4,Not Graduate,Yes,877230,330196,6,569,1644215,510127,14223263,5704243,Approved
1284,1,Not Graduate,Yes,351754,459243,12,664,2076638,570977,17618495,13680937,Rejected
1285,2,Not Graduate,No,476928,260577,19,557,2384346,680044,38904521,991336,Rejected
1286,3,Not Graduate,No,1038463,586432,11,648,757900,480544,5056139,4919841,Rejected
1287,1,Graduate,No,834748,383171,17,823,2422290,355381,25957518,11684730,Approved
1288,1,Not Graduate,No,919907,412452,7,835,1278492,105945,38815313,341667,Rejected
1289,5,Not Graduate,Yes,220219,432756,14,810,2406052,654166,27907644,14483371,Rejected
1290,5,Graduate,Yes,495608,173150,17,651,516326,553883,22755638,12432061,Approved
1291,5,Graduate,No,1003555,193036,12,889,1931033,700963,13778725,7335799,Rejected
1292,4,Graduate,No,802686,532020,11,761,1957259,472339,13060176,4950704,Rejected
1293,2,Graduate,No,624908,106506,7,708,975196,431508,16455971,8419357,Approved
1294,2,Not Graduate,Yes,226529,166720,9,795,1338631,665331,17346922,5786832,Approved
1295,4,Not Graduate,No,790983,440733,14,883,2323723,588923,38871014,12898635,Approved
1296,1,Graduate,Yes,996414,524898,13,636,2697619,50759,30538756,6074248,Rejected
1297,5,Graduate,Yes,812457,554854,20,787,780770,113172,18631452,9357717,Rejected
1298,3,Graduate,Yes,774282,269245,17,773,411862,323773,12332809,9259285,Rejected
1299,4,Not Graduate,No,1077947,157897,9,722,2682622,561217,13309473,5388492,Approved
1300,2,Not Graduate,Yes,589736,584080,7,650,431386,115152,15119428,9358479,Rejected
1301,1,Not Graduate,Yes,536951,170974,6,679,1472953,80328,35417298,6385728,Approved
1302,4,Graduate,No,1046258,500558,13,729,1763086,391637,754489,13863241,Rejected
1303,4,Graduate,No,544510,343913,13,755,2119468,767322,37956402,1221990,Approved
1304,5,Not Graduate,Yes,736682,287473,16,746,1392448,508970,19175997,3134093,Rejected
1305,4,Graduate,Yes,1070083,466382,17,634,2528407,499550,13831593,13265525,Rejected
1306,3,Not Graduate,Yes,400229,248492,8,566,840841,793747,3912716,13812855,Approved
1307,3,Not Graduate,Yes,614754,370348,8,623,1113242,565414,3488534,610405,Rejected
1308,0,Graduate,No,936096,208112,10,714,2175716,75455,16251326,8696753,Rejected
1309,4,Graduate,No,709912,322231,13,576,770639,645666,30393419,3392352,Approved
1310,4,Graduate,No,450652,587563,6,668,2622270,196460,12553462,7614651,Rejected
1311,4,Not Graduate,No,423761,236002,10,808,471737,52939,1795738,1396019,Approved
1312,2,Graduate,No,444241,361556,18,785,2580883,697790,19550947,4611845,Rejected
1313,1,Graduate,Yes,568859,522708,8,745,2386370,60175,38189388,3973030,Rejected
1314,4,Not Graduate,No,272454,537998,14,890,1726674,53486,33049271,12547365,Rejected
1315,0,Graduate,No,1007032,408146,10,804,1974275,283209,25211596,2319496,Approved
1316,5,Graduate,Yes,621192,403711,9,572,785515,108186,18950366,9163461,Approved
1317,1,Not Graduate,Yes,443957,114371,19,806,302223,87602,33115233,6791955,Approved
1318,0,Graduate,Yes,467285,417053,9,897,1294995,678570,20569418,375611,Rejected
1319,4,Graduate,No,600691,158468,17,869,2354219,298250,14930309,2133056,Rejected
1320,1,Not Graduate,No,591465,152444,13,861,491554,781125,32400382,5863497,Approved
1321,5,Not Graduate,No,1006847,293032,8,892,428351,626780,10855313,9863262,Rejected
1322,5,Not Graduate,No,912919,546119,9,610,1063919,345743,25982601,1909149,Rejected
1323,3,Graduate,Yes,1197090,527077,9,855,2008188,695998,30495694,7401410,Rejected
1324,2,Not Graduate,Yes,953776,453767,7,774,2433410,722413,25698573,11670770,Approved
1325,4,Graduate,No,743240,169869,10,787,1855631,196248,545613,12704054,Rejected
1326,4,Graduate,No,494047,445588,20,764,691837,745429,30935690,4055798,Approved
1327,1,Graduate,Yes,552725,322373,20,720,628218,517638,33123496,11414371,Approved
1328,5,Not Graduate,No,1011988,405435,9,799,2289976,448563,23163391,4091531,Approved
1329,2,Graduate,Yes,904390,595004,7,845,1742446,780355,13158152,5446052,Approved
1330,2,Graduate,Yes,266656,104151,12,883,1195578,146670,38912999,10976592,Approved
1331,4,Not Graduate,No,1041634,450320,19,761,1073994,53310,12839474,11077190,Rejected
1332,5,Not Graduate,No,816807,594541,13,896,2576002,472347,18785044,6117799,Approved
1333,4,Not Graduate,Yes,410650,441641,11,571,1796205,611183,4749671,2006823,Approved
1334,2,Graduate,Yes,568500,398980,16,637,2916784,488412,27688620,10313874,Approved
1335,3,Not Graduate,No,224210,522454,12,796,2335940,249235,37641579,12364737,Approved
1336,3,Graduate,Yes,1130393,403220,19,886,2499191,724093,19560086,11952287,Rejected
1337,4,Not Graduate,Yes,295831,502301,18,861,921675,505288,20909100,10546784,Rejected
1338,1,Not Graduate,Yes,1019827,490261,12,880,1769964,74886,4650510,847020,Approved
1339,5,Graduate,Yes,672662,390903,10,685,863450,630783,4193728,4320492,Rejected
1340,4,Not Graduate,Yes,401941,550511,13,572,1295333,689447,22230112,5919769,Approved
1341,4,Not Graduate,Yes,839174,396201,13,786,1397550,290451,14100773,14448281,Approved
1342,1,Not Graduate,Yes,941475,375798,16,800,1474426,670182,5374015,3181257,Approved
1343,3,Not Graduate,No,695589,313162,10,832,631072,238309,28176815,2479101,Approved
1344,1,Not Graduate,No,1064062,573940,9,808,1802017,624761,30687412,7938711,Approved
1345,5,Graduate,No,695125,228382,17,567,2287065,406840,7217385,12974388,Rejected
1346,0,Not Graduate,Yes,224167,203089,13,835,1070221,471759,16022526,1217698,Rejected
1347,5,Graduate,Yes,261607,517478,12,751,766879,704193,22033103,13015753,Rejected
1348,0,Not Graduate,Yes,337614,425471,14,649,2115284,670963,38970225,4902515,Rejected
1349,2,Not Graduate,No,573236,424788,8,750,2305108,478037,28643353,12839563,Approved
1350,5,Not Graduate,Yes,817247,430448,20,570,1712583,398849,33181789,6244445,Rejected
1351,3,Not Graduate,Yes,1006662,587308,16,654,1766699,413894,34223350,7198001,Rejected
1352,0,Graduate,No,889119,216430,11,776,2589416,336562,4640629,12729790,Approved
1353,3,Graduate,No,681644,373403,7,560,2452725,605406,5233494,1261725,Approved
1354,0,Graduate,Yes,943453,474145,16,747,853744,632366,21268627,3644862,Rejected
1355,5,Not Graduate,Yes,287043,323382,9,711,1960171,777794,25513311,4224375,Approved
1356,3,Graduate,No,730334,238646,19,782,1595546,120373,10456038,6044497,Approved
1357,0,Not Graduate,Yes,675071,223470,15,676,407040,510754,16769049,211473,Rejected
1358,3,Graduate,No,1188624,206657,15,854,2851210,620935,26516508,2846834,Rejected
1359,4,Not Graduate,No,1043575,479791,15,673,1753147,782240,37598926,14504211,Rejected
1360,1,Graduate,Yes,311418,451432,7,861,462452,284633,28648091,9711893,Approved
1361,0,Graduate,No,1189358,260226,8,604,1700534,235403,32664433,14776148,Approved
1362,5,Not Graduate,Yes,1196289,170333,18,873,1453149,69643,18268674,3436655,Approved
1363,1,Graduate,Yes,1148076,382171,18,672,962758,612350,34619796,216076,Rejected
1364,3,Not Graduate,Yes,662030,305790,14,620,1650701,782777,38575584,4137435,Approved
1365,1,Not Graduate,No,306959,372953,6,629,1148889,372895,32852944,7031969,Approved
1366,0,Not Graduate,Yes,475048,443001,19,670,955557,551006,9625278,2674801,Rejected
1367,1,Not Graduate,Yes,407059,424037,9,637,1561001,82546,31822523,5512838,Approved
1368,3,Not Graduate,Yes,1164216,439688,17,810,2234141,381248,3639850,14975800,Approved
1369,2,Graduate,Yes,588598,167734,7,569,841290,584123,34641259,10875423,Approved
1370,4,Graduate,No,224815,367349,7,753,2018258,474472,22568075,6169386,Rejected
1371,3,Graduate,Yes,260859,169906,9,756,2746901,535280,19259113,186271,Rejected
1372,1,Not Graduate,No,525765,273099,16,614,1506188,355547,28681281,1771548,Rejected
1373,4,Graduate,No,929088,360822,20,690,524570,539717,9029547,7670148,Approved
1374,3,Graduate,No,1079543,232035,7,756,1797292,329807,16271696,6877921,Rejected
1375,0,Graduate,Yes,421739,378744,10,778,2826111,422589,27887184,7068862,Rejected
1376,1,Not Graduate,Yes,326226,263410,19,560,1922468,636077,10391365,14176357,Rejected
1377,1,Graduate,Yes,1134669,328767,18,658,1454536,743151,30240056,7116061,Approved
1378,1,Not Graduate,Yes,707264,344726,6,653,2559295,389854,32235514,11623353,Rejected
1379,4,Not Graduate,No,794932,597907,15,796,1360409,611435,1306093,10649121,Rejected
1380,2,Not Graduate,No,900798,294344,17,848,1344491,626320,36283806,8753966,Rejected
1381,3,Graduate,Yes,487744,519716,18,610,2727367,763607,21858094,5563667,Approved
1382,5,Not Graduate,No,235106,483612,6,615,304093,632850,13270571,14966535,Approved
1383,4,Not Graduate,No,412123,476614,13,788,2954086,767838,29277121,2220421,Rejected
1384,4,Graduate,Yes,291922,330805,16,740,860044,577243,38373366,13310792,Rejected
1385,4,Not Graduate,No,214830,360392,15,765,377913,779699,39193990,14521337,Rejected
1386,3,Graduate,Yes,1002801,595278,14,675,631687,238886,31518682,13135047,Rejected
1387,3,Graduate,Yes,1126986,195908,8,597,2563203,621190,32161345,6395543,Rejected
1388,3,Not Graduate,Yes,1065343,521404,7,799,1493770,631659,8653764,5838211,Approved
1389,1,Not Graduate,No,473184,448431,15,773,1831030,641983,38648124,1048862,Rejected
1390,3,Graduate,No,571128,449155,6,797,2680404,505811,16019121,8890069,Approved
1391,2,Graduate,No,728102,390526,19,784,1683201,271099,36066868,13335340,Rejected
1392,3,Not Graduate,Yes,297923,534422,9,608,2806695,145697,19003189,8102926,Approved
1393,3,Not Graduate,No,715462,415453,13,808,1260506,151517,8243923,284919,Approved
1394,2,Graduate,Yes,775971,564023,20,623,1326293,208058,24058126,8396711,Approved
1395,3,Graduate,Yes,703618,193747,11,667,894620,759879,5135385,4479247,Approved
1396,3,Not Graduate,No,620115,499046,9,583,2895292,745524,6724385,1452066,Rejected
1397,2,Not Graduate,Yes,582210,144186,17,554,2364283,763607,3296902,3279095,Rejected
1398,5,Graduate,No,990862,183823,8,829,2816006,721899,16543385,852366,Approved
1399,3,Graduate,Yes,215670,449682,7,612,1433243,491002,6503679,10268881,Approved
1400,0,Graduate,No,1061777,496498,20,669,1108727,506471,34862747,3706624,Approved
1401,0,Not Graduate,No,1048274,314155,6,842,1674170,312344,28443397,8618091,Approved
1402,3,Not Graduate,No,1096706,430280,9,873,316991,692119,6297675,10601210,Approved
1403,4,Not Graduate,No,597886,257331,7,700,2959811,407871,9855106,6238480,Approved
1404,5,Not Graduate,No,247153,147143,12,568,493190,730784,11444835,1832948,Rejected
1405,0,Graduate,No,745627,354882,9,817,635528,450036,25692244,14014714,Rejected
1406,4,Graduate,Yes,594437,466392,15,592,1608517,572929,26525292,6714936,Rejected
1407,2,Graduate,Yes,1073652,497423,17,898,2216188,419392,7128752,4794115,Approved
1408,5,Graduate,Yes,756528,413679,6,657,2776059,290109,32817052,1411258,Rejected
1409,1,Not Graduate,No,961099,243775,18,762,2273625,608975,32867387,13559621,Rejected
1410,3,Not Graduate,No,1052864,554758,8,850,1676926,288246,30448070,7242560,Rejected
1411,5,Graduate,No,877808,587533,6,639,2921252,294772,2511137,14748865,Rejected
1412,3,Not Graduate,Yes,945209,182030,16,825,1561911,276931,33291762,4441737,Rejected
1413,5,Graduate,Yes,654057,435167,15,711,2798860,502352,358854,14876062,Approved
1414,3,Not Graduate,No,597379,598605,12,684,2317819,341581,33392769,10903134,Approved
1415,0,Graduate,Yes,861910,317286,11,568,2096489,340891,8673459,4516926,Approved
1416,2,Not Graduate,No,965679,401465,14,607,431523,372190,18519964,4449431,Rejected
1417,2,Not Graduate,Yes,876292,525407,18,598,875336,606619,4430454,1797254,Approved
1418,5,Graduate,Yes,257010,104039,6,789,1022951,433576,20084773,6649456,Approved
1419,4,Not Graduate,No,1062612,262690,14,679,2525482,73422,2631368,8767177,Rejected
1420,0,Not Graduate,Yes,954199,421468,6,658,2115575,734254,34804360,1817516,Approved
1421,2,Graduate,No,764953,192828,13,688,361951,187469,18086916,14282508,Approved
1422,2,Not Graduate,Yes,362040,199495,10,894,2053446,428263,38590461,11930877,Approved
1423,0,Not Graduate,Yes,910154,364529,20,636,1102567,509038,19688394,450378,Approved
1424,1,Not Graduate,Yes,340072,147593,8,706,1558179,90802,582676,10279351,Rejected
1425,1,Graduate,No,933731,179627,16,833,2897178,401417,2847254,5704558,Approved
1426,3,Not Graduate,No,545139,338624,14,745,765455,555632,32351586,8708419,Approved
1427,4,Not Graduate,No,323985,266948,7,640,1958683,215751,32098028,7979613,Approved
1428,5,Graduate,Yes,701820,414742,20,772,2850907,674406,20129074,14560211,Approved
1429,4,Not Graduate,Yes,585971,598408,12,632,413508,707522,431994,1158957,Approved
1430,1,Not Graduate,Yes,1050343,186766,17,616,2733819,466670,24230959,359386,Approved
1431,2,Not Graduate,No,1179682,228810,20,756,373469,269745,6664412,11092081,Rejected
1432,0,Graduate,No,737771,461771,15,887,841214,508369,6707714,13315471,Approved
1433,1,Not Graduate,Yes,1100935,575418,14,754,2542079,527914,5385039,2446715,Approved
1434,3,Not Graduate,No,252267,419065,11,852,1057595,345360,31478251,10059,Rejected
1435,1,Not Graduate,No,213985,515053,13,718,1252707,423030,25653761,6531297,Approved
1436,4,Graduate,Yes,401911,401686,11,729,2997914,560313,24880120,9356714,Rejected
1437,4,Graduate,Yes,260928,372729,16,652,1967324,667307,36324026,8111122,Rejected
1438,4,Not Graduate,Yes,1044537,557170,18,694,1422028,759205,39194107,2334313,Approved
1439,3,Not Graduate,Yes,706666,355778,9,888,352126,57860,14337945,12957730,Approved
1440,1,Graduate,Yes,418830,257357,8,728,1711832,685031,35781141,5712755,Approved
1441,3,Graduate,No,997140,435742,16,561,333595,557513,14864664,6043199,Rejected
1442,5,Not Graduate,No,270514,225218,6,900,1636312,175275,11654241,564966,Approved
1443,0,Not Graduate,No,803682,529852,18,691,1201593,493411,4976707,8241294,Rejected
1444,0,Graduate,Yes,1129306,177899,6,655,973518,238154,28602966,2023549,Rejected
1445,2,Not Graduate,Yes,1065558,183430,14,830,981454,141076,4091734,13588610,Rejected
1446,1,Not Graduate,No,391824,363485,13,835,686053,441848,15276812,7434589,Rejected
1447,1,Not Graduate,Yes,259764,535981,20,662,1648886,488780,35497886,647549,Approved
1448,4,Graduate,Yes,374511,182669,7,558,2377626,324222,2801258,329014,Approved
1449,4,Graduate,No,722313,501520,13,682,2581454,578242,450047,3480265,Rejected
1450,5,Graduate,No,1017466,406763,13,624,2600360,554070,36238102,8093455,Approved
1451,4,Not Graduate,Yes,793332,164032,12,612,2129611,208900,34420920,5475244,Rejected
1452,2,Graduate,Yes,701923,184569,16,861,2455498,146682,18961336,4379348,Approved
1453,0,Not Graduate,Yes,224144,106589,10,825,940835,641809,12933994,898870,Approved
1454,0,Graduate,No,276239,457773,9,663,1149122,775413,3117486,6970043,Approved
1455,3,Graduate,No,502956,161118,18,567,1335335,124348,1949261,12476656,Rejected
1456,1,Not Graduate,No,1067165,460054,14,780,2250319,390392,21832412,13718166,Approved
1457,4,Not Graduate,No,965016,439816,19,709,2081825,245387,12978396,6537937,Rejected
1458,1,Not Graduate,No,934629,249126,16,790,1826412,764655,29841871,4668246,Rejected
1459,5,Not Graduate,Yes,757347,318376,7,819,2820231,561459,5877804,10897961,Approved
1460,4,Graduate,Yes,871541,238282,13,589,2309149,329457,10097767,743094,Rejected
1461,5,Graduate,No,511791,110544,13,636,916366,433891,26089069,5652708,Approved
1462,5,Not Graduate,Yes,638043,270817,14,885,1475363,622871,25843064,1709896,Rejected
1463,2,Graduate,Yes,871059,293517,11,733,555929,157421,23012979,12756387,Approved
1464,1,Graduate,No,1179847,243718,12,622,1729489,728811,13072969,4379912,Approved
1465,2,Not Graduate,Yes,637573,434699,19,619,2694114,526591,16783933,12868861,Rejected
1466,3,Graduate,No,946419,100771,12,734,934431,129626,12473308,8575106,Approved
1467,5,Graduate,No,1016256,473502,16,685,1035747,420519,33439083,13707206,Rejected
1468,2,Not Graduate,No,588769,483696,9,886,1978810,212986,24905037,1651162,Rejected
1469,0,Graduate,Yes,762647,308319,9,641,1188657,209062,2769836,13386338,Approved
1470,0,Not Graduate,No,919597,304374,15,814,2283922,422904,13771168,10576243,Rejected
1471,2,Not Graduate,Yes,750064,189387,12,844,820296,772063,27960315,8363489,Rejected
1472,5,Not Graduate,Yes,298449,394345,16,768,2256478,607571,13561272,10099198,Rejected
